time	cell	Mb	Bc	Bcp	Bn	Cc	Mc	Ccp	Mp	Pc	Pcp	PCc	PCcp	PCn	Bnp	PCnp	In	Mr	Rc	Rn	parameter_0000096	parameter_0000097	vmP	kdmp	vsC	vmC	kdmc	vsB	vmB	kdmb	ksP	V1P	V2P	k4	k3	kdn	ksC	V1C	V2C	kdnC	KmB	Kp	Kdp	VdPC	vdCC	Kd	V1PC	V2PC	k2	k1	V3PC	V4PC	k7	k8	vdPCC	vdPCN	ksB	V1B	V2B	k5	k6	vdBC	V3B	V4B	vdBN	vdIN	vsR	KAR	vmR	kmR	kdmr	ksR	k9	k10	vdRC	vdRN	KAP	KAC	KmP	KmC	h	m	n	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47	reaction_48	reaction_49	reaction_50	reaction_51	reaction_52	reaction_53	reaction_54	reaction_55	reaction_56
24.0	1.0	9.54629571751569	3.5614001247806333	0.14372261429225472	1.9141332744740982	69.46808929995323	4.124863074150017	0.7183842034972754	4.212976968421907	0.10477462556273383	0.07204555504276511	3.547872492404519	3.4396516753542996	0.8696840403652467	0.09531073815555302	0.49305939766241214	1.123056588292158	2.4867387928341436	1.1470995093665823	0.6703372460993883	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.2419343063689632	3.054814629605021	0.1909259143503138	1.0916407668426809	2.083466790034868	13.199561837280056	0.08249726148300035	1.1828703001061582	0.9875819768632893	2.7316040811222995	5.055572362106289	0.6584002518649761	0.9055269919338264	4.403645439007118	1.8698138773039825	1.2876900747821096	2.490424377777517	0.009861187953248243	0.0028744522858450946	0.0019062147631110605	2.0031763261563533	1.1127896020644017	0.08425953936843815	1.4400798422837617	1.2477192298752724	1.823199069918756	2.053755070185792	0.0020954925112546766	1.3893617859990648	0.0014409111008553022	0.014367684069945508	0.06879303350708599	0.07095744984809038	0.8704053678224178	0.07122800249561266	0.9717058112183089	0.9176932462941623	0.7233100112604227	0.02246113176584316	1.2626978828887903	0.03828266548948196	0.11793949831829134	0.19519815255553205	0.17556160063386833	0.2512551574779954	0.16627656508128616	0.017393680807304936	0.19434972651708785	1.4568555099318932	0.04973477585668287	1.3782965325478373	4.227455947818044	0.6495447090535107	3.487830524814576	0.022941990187331646	0.5526633127144563	0.013406744921987766
25.0	1.0	9.305879764418872	3.464602425460575	0.1425111755718348	1.7718797783054971	75.62380010916421	4.206647472156807	0.7233107962889913	4.774364332521903	0.10916711724352121	0.0746866007882431	3.9138071752617787	3.767621039680481	0.9957498076624617	0.0919632152329916	0.5699832573314895	1.2855449907776306	2.5049486170865483	1.2053106416859982	0.7512756802245387	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.150589728468168	2.9778815246140393	0.18611759528837746	1.084964157855101	2.062930029046261	13.461271910901784	0.08413294944313615	1.184246337609125	0.9895675082065795	2.691389593825636	5.729237199026283	0.6777249096866942	0.9397733391998402	5.038982932229482	1.9092490591622562	1.2967455434262893	2.7327458171444383	0.01139966514662979	0.0028502235114366958	0.001839264304659832	1.9736857021387995	1.1938552606534731	0.09548728665043806	1.507239950293178	1.2464242281357856	1.8263379160581947	2.069934447597698	0.0021833423448704243	1.5124760021832842	0.001493732015764862	0.014466215925779827	0.07535242079360961	0.07827614350523558	0.9172320887090734	0.0692920485092115	0.9661530607967684	0.8929946173339718	0.7038661664589619	0.025710899815552614	1.2972649765273554	0.035437595566109946	0.11752957383163667	0.19162674499147775	0.17570783707665633	0.256527748955785	0.17014850777068816	0.019914996153249234	0.19482886255018092	1.4354077833736723	0.05009897234173097	1.379686292474986	4.258412649047132	0.6637382412589831	3.5231045848971374	0.024106212833719966	0.5717059335485255	0.015025513604490774
26.0	1.0	8.988557299804219	3.313627357202598	0.14049032595727523	1.542295414312559	81.25619747673068	4.241081143585827	0.7274235736842288	5.2519357134462465	0.11360943399461781	0.07851796102787113	4.497912531553304	4.128091873000246	1.2416054371694127	0.08599475165746298	0.6951934234180965	1.5041886156689266	2.4909051036822363	1.2358125334933645	0.8203772160632056	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.0758994609849744	2.87633833593735	0.17977114599608437	1.0739533567284183	2.033983720037055	13.571459659474648	0.08482162287171655	1.1853249726237682	0.9912104698027067	2.60564873786948	6.302322856135496	0.7052797884935899	0.9741348484864356	5.586011470487691	1.9613302380518367	1.3051510194355047	3.101687850374878	0.01390386846836193	0.0028098065191455046	0.0017198950331492597	1.9108090744376187	1.3257901052950625	0.10503871426892493	1.61408464899814	1.2446134285178359	1.82762637082835	2.0811225428274422	0.0022721886798923565	1.6251239495346135	0.0015703592205574227	0.014548471473684576	0.08256183746000492	0.08995825063106608	0.9779714876355735	0.06627254714405197	0.9568223251120973	0.8473168251648966	0.6683620797034249	0.030083772313378533	1.3339524283484996	0.030845908286251177	0.11683657161513791	0.18494016823837078	0.1758285832841975	0.2638993653381886	0.17484888655890657	0.024832108743388256	0.1952697338182938	1.3896793268637226	0.049818102073644725	1.3786160468619977	4.234538676259802	0.6604991403694094	3.5405201017616887	0.024716250669867292	0.5857864328557888	0.016407544321264112
27.0	1.0	8.620608335398309	3.105486307605769	0.13742993346901394	1.245497559763988	86.28528944894684	4.184327889167949	0.7308192714479612	5.587417043791011	0.11627203760481138	0.08102748699287327	5.126956509364404	4.521826886566153	1.6227827699237212	0.07660906428091264	0.892372886432527	1.7677436871089849	2.414370581264911	1.209712780269638	0.8593812270061336	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.0353538283761967	2.758594667327459	0.1724121667079662	1.0574474789336827	1.9861900221790203	13.389849245337437	0.08368655778335897	1.1861704414309742	0.9925570935339242	2.4349289772845455	6.7049004525492135	0.7230277740590456	0.9945998150220718	5.975270531894224	2.0063236391268293	1.3128960848490556	3.452452099522035	0.01784745772865054	0.0027485986693802787	0.0015321812856182529	1.785614583342	1.4815521055510956	0.11174834087582022	1.6676232425452429	1.2423542203955984	1.8254924125540244	2.087896509608395	0.0023254407520962275	1.725705788978937	0.0016205497398574654	0.014616385428959225	0.09043653773132306	0.10253913018728808	1.0477611955295272	0.06210972615211538	0.9425276343971258	0.7744607921548737	0.6102540130879853	0.0353548737421797	1.3678629111565024	0.024909951195279757	0.11576462281825084	0.17351105866018068	0.17592737591998345	0.26855862059024166	0.1798462853294009	0.03245565539847443	0.19567270681250912	1.2986287878850908	0.048287411625298225	1.3725956900415177	4.104429988150349	0.6240177334132568	3.5256615051213616	0.024194255605392758	0.5929930255816275	0.017187624540122674
28.0	1.0	8.25213013318196	2.862560505426384	0.1333911801066176	0.9530744548465636	90.53600686978376	3.968326450442885	0.7335903569714526	5.686400794936812	0.11559891705479902	0.08082973487678106	5.67424873231694	4.938592222431537	2.134642736737131	0.06498534454584215	1.166408237443518	2.006489355974144	2.229432079596864	1.0780127600971645	0.8329394089814627	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.0627067479895695	2.6406816426182274	0.1650426026636392	1.0359369336412203	1.908818622402482	12.698644641417232	0.0793665290088577	1.1868126115946178	0.9936494597040824	2.1485006349848645	6.823680953924175	0.7216377121129343	0.9894353381154793	6.102991985963502	2.038576331997955	1.3198257886533773	3.6855418911586995	0.023328164748870363	0.002667823602132352	0.001299706890916843	1.5755671323222342	1.631240162480766	0.11372801589873625	1.6331755914130888	1.2398991933783177	1.8168635038897123	2.0897501148673148	0.0023119783410959806	1.8107201373956752	0.0016165946975356213	0.014671807139429052	0.09877184444863074	0.1134849746463388	1.1135858969721744	0.057251210108527684	0.9233541398359953	0.6810890895362589	0.5341475666101436	0.04012978711948288	1.3918915174020945	0.019061489096931273	0.11430695885395663	0.1575542233153578	0.17600739999840842	0.2681961623132141	0.18420730424150292	0.042692854734742616	0.19603063730560275	1.145867005325261	0.044588641591937275	1.3566014330751899	3.7900345353146685	0.5292344444851464	3.4420988555237138	0.021560255201943292	0.5881616632828006	0.016658788179629253
29.0	1.0	7.977677972484225	2.628401706409686	0.12890991959010778	0.7255390123269783	93.72240496626705	3.527843074666333	0.7358047385237635	5.453693640223729	0.11020576130648577	0.07668651149360717	6.00054614606815	5.364838377961324	2.71082187642932	0.05374599579031964	1.5062647974885042	2.1533795749829108	1.8961143564620382	0.7973588413156147	0.6919740090954346	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.2171800671754383	2.552856951194952	0.1595535594496845	1.0124809215458697	1.8125057601969574	11.289097838932266	0.07055686149332666	1.1872561983870635	0.9945181708682015	1.7815978748864825	6.544432368268474	0.6921780608613307	0.9478317933997533	5.862780734198519	2.0554079642571277	1.3258584319662177	3.7161081662827926	0.030125295949770085	0.0025781983918021557	0.0010749199158063929	1.3065051082500874	1.7504127772947065	0.10907387280447457	1.5361311118223124	1.237930295040237	1.7963258753487856	2.085291077128963	0.002204115226129715	1.874448099325341	0.0015337302298721433	0.01471609477047527	0.10729676755922649	0.120010922921363	1.1674759533685297	0.05256803412819372	0.9016572970378155	0.5866195390496681	0.45580159009497756	0.04306759149965821	1.40435151376715	0.014510780246539566	0.11262938698413535	0.13983062261632878	0.176070966006576	0.2604155037484516	0.1875487528387155	0.0542164375285864	0.19634023943312648	0.9501855332727908	0.03792228712924076	1.3212682381437908	3.2233944059854647	0.361097469414318	3.1971118012614155	0.015947176826312297	0.5580581771302131	0.013839480181908692
30.0	1.0	7.9443847270656205	2.457344966836517	0.12507514240476963	0.5842537917347522	95.51552764187393	2.8671438098808624	0.7375003693373302	4.881244144913533	0.09990177131005319	0.06847419229164714	5.973057997761658	5.784725806808904	3.19538839681103	0.04545221066249004	1.8866437171829522	2.1851233203813667	1.4321560652792	0.4298792083309033	0.4240203395359341	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.525691050133055	2.5422031126609985	0.1588876945413124	0.9933411157461284	1.7321744567753128	9.17486019161876	0.05734287619761725	1.1874929455687948	0.9951808670022341	1.4601181138752888	5.85749297389624	0.631827842117446	0.8672171701474083	5.244513120125379	2.0540507328103086	1.3309747039825501	3.5002910394849147	0.037732874343659045	0.0025015028480953926	9.090442132498009E-4	1.0707532835085454	1.825332825255433	0.09762488289827066	1.429893122825802	1.2376826432375128	1.7551378064287988	2.0726174676312206	0.001998035426201064	1.9103105528374786	0.0013694838458329429	0.014750007386746604	0.11569451613617808	0.11946115995523317	1.207924813402576	0.04914689933673034	0.8827272869722589	0.514355200836449	0.3947192340323211	0.04370246640762734	1.4068506314904572	0.011685075834695045	0.11114078708864043	0.12499558571291344	0.17611941351640845	0.24386236738186298	0.1899327696118759	0.0639077679362206	0.1966013709633066	0.7787296607334875	0.028643121305584	1.2506847794636582	2.43466531097464	0.174295230850349	2.591481569918135	0.008597584166618067	0.46851759972125967	0.008480406790718683
31.0	1.0	8.205807999022696	2.395363118920003	0.12325047926490189	0.5249972307336529	95.71199261613722	2.0969554853432983	0.7386934596301886	4.093430292385089	0.08620955689492917	0.057691324311771014	5.535728393015467	6.179646725044743	3.3891280241151684	0.04141143842978492	2.2733051366149155	2.1258078431417275	0.9435220589447605	0.18360212048600716	0.15812289419524206	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7560926787489703	2.625858559687263	0.16411615998045392	0.9859307134349143	1.7062916028425412	6.710257553098555	0.04193910970686597	1.187518351370347	0.9956458605703219	1.3008771829667047	4.912116350862107	0.5483792569960481	0.7577408025472316	4.386739421168151	2.030923227785209	1.3351816514353103	3.0729315047663066	0.045466102732298314	0.0024650095852980377	8.282287685956983E-4	0.9539766008422501	1.8506644660285931	0.08186860584770178	1.3541212586339348	1.2395756912007503	1.6796098269689375	2.0497756977858637	0.0017241911378985833	1.9142398523227444	0.0011538264862354204	0.014773869192603773	0.12359293450089487	0.11071456786030934	1.236785776383871	0.04790726237840006	0.8735995726145119	0.48007671619033854	0.3638844552506255	0.04251615686283455	1.4021277730810124	0.010499944614673058	0.11041452602541275	0.11713745051917268	0.17615338504151595	0.2195098223579238	0.19157293358892472	0.06778256048230337	0.19681510746134254	0.6938011642489091	0.01887044117889521	1.1236401250436678	1.6039875002060928	0.0836325387107089	1.6704834323856244	0.003672042409720143	0.27612310355806585	0.0031624578839048417
32.0	1.0	8.581202982749145	2.4380994641236606	0.12381633317405283	0.5399009266056748	94.40187527835702	1.3976171737748433	0.739396701691922	3.290778666062577	0.07169762131698267	0.04662838516224142	4.752828066096558	6.527028761593189	3.1567165784746885	0.04186732260973408	2.625250983371206	2.0142086506920474	0.5865064246525885	0.08770737302903707	0.04412798558206546	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7965017097467806	2.745984954479727	0.17162405965498292	0.9910687206711194	1.7345192006566588	4.4723749560794985	0.027952343475496865	1.1873469564595382	0.9959194412332393	1.3422692453925156	3.9489343992750925	0.4573673603718775	0.6386737346621507	3.513580697817913	1.980748032014693	1.3384798256068886	2.5395758214873707	0.05250501966742412	0.0024763266634810566	8.373464521946816E-4	0.9843307799545116	1.81999414217033	0.06581557332125154	1.30147247561157	1.2421012974543832	1.554966423512706	2.0161958557240416	0.0014339524263396533	1.8880375055671406	9.325677032448285E-4	0.01478793403383844	0.13054057523186377	0.09505656132193116	1.2564225762549883	0.04876198928247322	0.8764386137275457	0.4889454972432061	0.36739974698484373	0.04028417301384095	1.39258568588599	0.010798018532113497	0.11064101660334676	0.11804641643913394	0.17617336360783026	0.19080228610844224	0.1926612263890427	0.06313433156949377	0.1969820562548469	0.7158769308760085	0.01173012849305177	0.9512459888688667	0.9970609219094004	0.05251470419040348	0.9953703957516962	0.0017541474605807415	0.10258505540007491	8.825597116413092E-4
33.0	1.0	8.960931154039963	2.549423484214749	0.1259704604698002	0.6318111281064082	92.04343533048048	0.9542367271115121	0.7396425971876158	2.679144019887091	0.05938788764426566	0.03753061980012065	3.801291903653444	6.798937922832365	2.527131146021047	0.04675961846499673	2.889344349914223	1.8571077054202312	0.45705098978152087	0.060801893713178644	0.01956621347685577	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7993111576364644	2.8674979692927884	0.17921862308079928	1.003872785829039	1.7868143361292363	3.0535575267568387	0.019084734542230242	1.1870262511995646	0.9960150140671794	1.5774224056693835	3.214972823864509	0.37805194502346184	0.5351325352924562	2.852495395177668	1.8977629716712012	1.3408362202113149	2.0301810645143368	0.05778688699828446	0.0025194092093960042	9.351923692999347E-4	1.1567764308242146	1.716640141501949	0.053582880397741825	1.2252480391563516	1.2444499706874161	1.4092613322440741	1.97845985437622	0.0011877577528853133	1.8408687066096097	7.50612396002413E-4	0.014792851943752317	0.1359787584566473	0.07602583807306888	1.268311491667152	0.05098846968429498	0.8871774371222936	0.5400717849387473	0.4045420744663511	0.03714215410840462	1.377479817630854	0.012636222562128164	0.1114928563741503	0.1274454620530354	0.17618034141313219	0.1637335155821979	0.19330956970528543	0.05054262292042094	0.1971010030494971	0.8412919496903378	0.009141019795630418	0.853253298076059	0.7769866826285855	0.04081502957980061	0.7414826169140318	0.0012160378742635729	0.04898193276185708	3.913242695371154E-4
34.0	1.0	9.331899557964473	2.7101851207214263	0.12904538965137063	0.8217178358369399	89.34499932482223	0.8541085476159751	0.7395064346408249	2.4229376356702965	0.05253286424208359	0.032411250075672714	2.936794700022888	6.966274467965183	1.7208944108621989	0.056151406827439895	2.9902919235093783	1.6195858366398088	0.5179045411167829	0.06796149130462077	0.01754990915901573	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7994457719411792	2.986207858548631	0.18663799115928945	1.021009192425111	1.839460962242365	2.7331473523711205	0.0170821709523195	1.1866387753425949	0.9959620970070084	1.9567436974350845	2.907525162804356	0.3315117952000747	0.4764287569711835	2.5801210961827934	1.7876424760371155	1.3421987151941956	1.661077995673431	0.05980583847018757	0.0025809077930274127	0.001123028136548798	1.434945378119062	1.5145971804472596	0.04845875271340593	1.09017246366961	1.2465674715503576	1.3620966849155303	1.957614720457037	0.0010506572848416717	1.7868999864964445	6.482250015134543E-4	0.014790128692816498	0.13932548935930367	0.05873589400045776	1.2723517518311769	0.054203702414428526	0.9023198437551959	0.6294215374031888	0.47298485209673197	0.03239171673279618	1.349946060843922	0.016434356716738797	0.11268106277781036	0.14383836295369867	0.17617647801763806	0.14686629749579325	0.19352811951264212	0.03441788821724398	0.19716965423708496	1.043596638632045	0.010358090822335657	0.9027597409842488	0.8804377198985308	0.04734922938009033	0.8126680883918255	0.0013592298260924154	0.04421329347690657	3.509981831803146E-4
35.0	1.0	9.693359880685739	2.9182689852088415	0.1327717545424523	1.1238545107725717	86.89405495286452	1.0211663464842242	0.7391066530478132	2.565801861078725	0.05324676859650985	0.03248207382639024	2.408779831804997	7.022682647231881	1.0627474743717016	0.06895162576560515	2.8438907910608666	1.275695651372217	0.6960840684843944	0.09699146358593026	0.023661225110162335	1.0	3.0	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7989928274364744	3.1018751618194362	0.19386719761371476	1.0411051318580682	1.8850733838580447	3.2677323087495176	0.020423326929684484	1.1862662201901084	0.9958066491364536	2.3345856929176296	3.07896223329447	0.33216542996959886	0.4825778030966172	2.7379501764680714	1.6929558803433054	1.3426439707640796	1.501924875695317	0.056877815821217335	0.002655435090849046	0.001379032515312103	1.712029508139595	1.232917004172645	0.051316037221574504	0.9392344126103513	1.2484809809471817	1.437082082629459	1.9696979651790838	0.001064935371930197	1.7378810990572904	6.496414765278048E-4	0.014782133060956264	0.14045365294463763	0.04817559663609994	1.2664075733183224	0.05836537970417683	0.9203818397262906	0.7387341750920232	0.5606558227452568	0.02551391302744434	1.2953726440877176	0.022477090215451436	0.11407892233611852	0.16324584141324597	0.1761651276064184	0.1471085387852067	0.19320626972280017	0.021254949487434033	0.1971920691977239	1.2451123695560693	0.013921681369687888	1.0161031818618098	1.1833429164234706	0.06812868082467928	1.0749914769533047	0.0019398292717186052	0.05848392893429587	4.732245022032467E-4
36.0	1.0	10.045043967696026	3.1679107926748133	0.13690641560610098	1.4834272850467165	84.94387107155723	1.3212201993963206	0.7385714121449578	2.9934042868009043	0.06073474704983482	0.037312790080207714	2.3197839193210323	7.018380447816364	0.7336804089847592	0.0816164952968617	2.450466134078518	0.9103074310638716	0.927342849616504	0.14302957621107504	0.035603942986824254	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.7977211354204425	3.2144140696627286	0.20090087935392054	1.0625706513728723	1.940957720121164	4.227904638068226	0.026424403987926413	1.185954603713193	0.9955983429848356	2.062573352074589	3.5920851441610853	0.37610043260600956	0.5465778379216664	3.199322050643435	1.6740358187512958	1.3426102533210993	1.5623549718629222	0.049009322681570364	0.0027381283121220195	0.001632329905937234	1.8906922394017065	1.0121588841659757	0.05986808573601809	0.9063000509794517	1.2502156236385187	1.5352134489935791	1.99959945924492	0.0012146949409966965	1.6988774214311446	7.462558016041543E-4	0.014771428242899157	0.14036760895632727	0.04639567838642065	1.2472986106623298	0.06335821585349627	0.9400622928563095	0.8342473835408412	0.6416113792463695	0.01820614862127743	1.2034065497077255	0.02966854570093433	0.11557847874726383	0.17975568830012992	0.1761499143539337	0.16304143288507536	0.19215829619034486	0.014673608179695184	0.19719037214340868	1.3750489013830594	0.01854685699233008	1.1178336929415722	1.5764828443480567	0.10018208377413032	1.4205149478076717	0.002860591524221501	0.08487133415645731	7.120788597364851E-4
37.0	1.0	10.386217421755267	3.4333041145843617	0.14097200123311368	1.802405228718734	83.78789888482291	1.6568682482552504	0.7380193735071041	3.0494139177639568	0.06290271587434434	0.03925487120620347	2.3912094571709814	7.0209387764363145	0.625197528685705	0.09101493302115804	1.9435104886024601	0.6857953892561486	1.161573918224934	0.20139033985281138	0.052678787358200634	-0.0	2.4	2.2	0.02	2.2	2.0	0.02	1.8	1.3	0.02	1.2	9.6	0.6	0.4	0.8	0.02	3.2	1.2	0.2	0.02	0.4	1.006	0.1	3.4	1.4	0.3	2.4	0.2	0.4	0.8	2.4	0.2	1.0	0.2	1.4	1.4	0.32	1.4	0.2	0.8	0.4	3.0	1.4	0.4	3.0	1.6	1.6	0.6	1.6	0.4	0.02	1.7	0.8	0.4	4.4	0.8	0.6	0.6	0.3	0.4	2.0	2.0	2.0	1.795018724962838	3.3235895749616855	0.20772434843510534	1.0827430688127424	2.0256812001799958	5.3019783944168015	0.033137364965105005	1.1857631266414608	0.9953832744171555	2.1605762536197255	3.659296701316748	0.3934108937818879	0.5649401609946828	3.2599053349398543	1.6892990466326485	1.342630308376319	1.6628885542625031	0.038870209772049205	0.002819440024662274	0.0018202986604231607	1.9805282324847489	0.9198604353297788	0.06098827835527914	0.9897002168339157	1.251790328373023	1.6110591912347307	2.002950600850011	0.001258054317486887	1.6757579776964582	7.850974241240694E-4	0.014760387470142083	0.14041877552872628	0.047824189143419626	1.2127933869114076	0.06866608229168723	0.9590540953092676	0.8985054202300611	0.6982976249878915	0.013715907785122971	1.1130835412385185	0.03604810457437468	0.11700280572989798	0.19059228842820714	0.17613420329854648	0.16913535964458853	0.19021292030965897	0.0125039505737141	0.19719138155404717	1.4403841690798174	0.02323147836449868	1.190157089247816	1.974675660982388	0.14004075693896886	1.7673206380731223	0.0040278067970562275	0.11949408753001539	0.0010535757471640127
